动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
alibaba国际搜图,https://getquicker.net/Sharedaction?code=daab1518-ba37-4b57-5043-08de24e9ab3a,alibaba国际一键将选中图或者截图进行以图搜图,乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,10 KB,2025-11-17 09:58,3,1,2025-11-17
scp,https://getquicker.net/Sharedaction?code=a54282a2-0af6-4f78-5035-08de24e9ab3a,使用sftp传输文件,通用,FaniX,https://getquicker.net/User/52603/FaniX,154.9 KB,2025-11-17 00:14,0,,2025-11-17
示例：窗口贴边工具栏,https://getquicker.net/Sharedaction?code=073d33b6-4436-4c2b-5033-08de24e9ab3a,示例动作，为窗口创建一个额外工具栏,鲨鱼,sharklaka,https://getquicker.net/User/826879/sharklaka,2.7 KB,2025-11-16 22:59,0,,2025-11-17
示例：延长生命感,https://getquicker.net/Sharedaction?code=fb64fbd3-7b5f-4060-52b7-08de23ff045f,眼睛一闭一睁，一天就过去了，hang～眼睛一闭不睁，这辈子就过去了，hang～,通用,效率591,https://getquicker.net/User/36130/%E6%95%88%E7%8E%87591,17.9 KB,2025-11-15 22:13,0,,2025-11-17
剪贴板 pre,https://getquicker.net/Sharedaction?code=b046f02b-e1d4-4537-47e2-08da210a63ca,测试版,通用,Cea,https://getquicker.net/User/113342/Cea,27.2 KB,2022-04-18 22:22,163,"## v0.8.53 (2025-11-17)

- 依赖加载优化
- 细节优化",2025-11-17
PS工具箱,https://getquicker.net/Sharedaction?code=315d14bd-5c00-4bd6-7063-08de14f35526,PS常用工具合集,Adobe Photoshop,welcome2025,https://getquicker.net/User/130630/welcome2025,151.4 KB,2025-10-27 15:17,7,"新增：
图层组批量修改名称",2025-11-17
AI随身窗V2,https://getquicker.net/Sharedaction?code=04aac042-b79d-4037-ce5e-08de230af1c9,单文件版，登录账号后，使用各大ai网页版/右侧添加提示词栏，自动跟随主窗口，自动备份同步,通用,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,72.9 KB,2025-11-14 11:04,1,"1.重复运行动作后，把窗口置于前台
2.修改高分辨率情况下显示模糊的问题
3.修复设置内容中无法输入多行文本的问题",2025-11-17
备份动作数据,https://getquicker.net/Sharedaction?code=e3d8a0d5-acd1-42c9-276a-08ddb3a32db0,批量备份/恢复动作数据到云端,鲨鱼,sharklaka,https://getquicker.net/User/826879/sharklaka,45.9 KB,2025-06-25 18:07,14,"[~]
尝试修复",2025-11-17
汇率换算,https://getquicker.net/Sharedaction?code=803974af-54b1-48c1-a4bb-08de12ec7091,进行货币汇率换算操作，并且每日首次运行时会获取一次当日汇率，若汇率API失效时，还能读取历史汇率作为换算基准,通用,AzureHearted,https://getquicker.net/User/577696/AzureHearted,36.2 KB,2025-10-24 18:59,7,"1、更名为“汇率换算”
2、调整表单顺序",2025-11-17
智能菜单,https://getquicker.net/Sharedaction?code=3570304f-80f0-42ee-321c-08daf053a987,最好用的快捷菜单💗根据不同场景弹出不同的菜单，高度自定义！现已支持指定程序、网址、选中文本、选中文件场景，右键有完善的配置菜单流程。,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,297.3 KB,2023-01-07 19:44,31,~自定义操作窗新增窗口标识,2025-11-17
动作管理v2,https://getquicker.net/Sharedaction?code=fce02ff8-f211-4770-ce81-08de230af1c9,动作管理窗口独立重制版,通用,Cea,https://getquicker.net/User/113342/Cea,22.3 KB,2025-11-15 04:46,2,+ 分组相关功能,2025-11-17
计算器,https://getquicker.net/Sharedaction?code=d3645960-83e9-446c-928f-08dcd6e4f4f5,【✅本动作免费，价值19.9💰】AI设计的动作，越来越好用。高效强大，实时计算，金额大写， 历史记录，备注，皮肤背景，键盘，汇率换算，日期计算等功能，人性化使用方式。,通用,✅好用✅实用✅易用,https://getquicker.net/User/412766/%E2%9C%85%E5%A5%BD%E7%94%A8%E2%9C%85%E5%AE%9E%E7%94%A8%E2%9C%85%E6%98%93%E7%94%A8,505.3 KB,2024-09-17 16:03,144,"标签功能优化、美化，完美了

注：如果升级后无法计算，清空一下历史记录",2025-11-17
