动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
右开tab,https://getquicker.net/Sharedaction?code=10c6c646-e2d2-45db-95fc-08dca71b147e,右开tab并同步当前位置,SiYuan,刘烟火,https://getquicker.net/User/60669/%E5%88%98%E7%83%9F%E7%81%AB,3.7 KB,2024-07-19 21:58,0,,2024-07-20
窗口贴边,https://getquicker.net/Sharedaction?code=29dfb633-c1c5-45a1-e145-08dca45772b6, 「使任意窗口获得贴边隐藏」,通用,dalou,https://getquicker.net/User/76824/dalou,129.7 KB,2024-07-15 17:32,10,优化：左键按下时，不触发贴边与吸附，以避免误触改变窗口尺寸,2024-07-20
拷贝并替换智能对象,https://getquicker.net/Sharedaction?code=b11db6be-6928-4cc2-95f8-08dca71b147e,新建并拷贝智能对象后替换智能对象。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,14.2 KB,2024-07-19 19:41,0,,2024-07-20
超级操作窗,https://getquicker.net/Sharedaction?code=1671d505-abeb-45df-a274-08dc0740f11f,【打造属于自己的万能工具箱】网址/搜索/程序/文件(夹)/动作/命令/面板/VBA宏/脚本/键鼠操作/文本替换/常用语/颜色收藏……,通用,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,415.5 KB,2023-12-29 09:54,24,"v2.6.0 (2024-07-19)
- 【功能】新增按钮类型「运行网页脚本」",2024-07-20
识文,https://getquicker.net/Sharedaction?code=b3b9764b-7303-42e7-b102-08d99dc328c2,轻量好用的OCR文字识别工具,通用,治钧,https://getquicker.net/User/21417/%E6%B2%BB%E9%92%A7,47 KB,2021-11-03 09:10,10,- 重构,2024-07-20
文器,https://getquicker.net/Sharedaction?code=d3dcdaf2-1544-43b8-17c3-08d7dec8856a,集大成的文本处理利器,通用,治钧,https://getquicker.net/User/21417/%E6%B2%BB%E9%92%A7,250.6 KB,2020-04-13 03:18,61,- 增加免费的网页翻译（打开翻译网站展示翻译结果）,2024-07-20
简译,https://getquicker.net/Sharedaction?code=b115a802-3ab4-4195-e593-08d7e1d8d224,极简翻译,通用,治钧,https://getquicker.net/User/21417/%E6%B2%BB%E9%92%A7,84.8 KB,2020-04-16 20:50,23,"- 重构
- 增加几个翻译引擎
- 结果运用增加「窗口展示」
- 增加免费的「网页翻译」
- 问题修复",2024-07-20
巴德区域找图,https://getquicker.net/Sharedaction?code=c1291b39-cf37-4ce2-95d8-08dca71b147e,选择扫描区域，截取需要扫描的图片，点击,通用,Bader,https://getquicker.net/User/135289/Bader,7.9 KB,2024-07-19 12:49,1,"1. 说明名称
2. 更新说明",2024-07-20
跳过此周期,https://getquicker.net/Sharedaction?code=2eccaf13-8d43-4b3c-95d5-08dca71b147e,滴答清单右键第4个项，循环日程跳过，非循环设置日期/时段，需要手动设置全局快捷键建议ctrl+shift+alt+方向键右,滴答清单,134敏杰,https://getquicker.net/User/677561/134%E6%95%8F%E6%9D%B0,3.4 KB,2024-07-19 12:41,0,,2024-07-20
图片筛选,https://getquicker.net/Sharedaction?code=c5be99be-bc0a-4e97-40ee-08dca6282cd9,适用于筛选非矢量图的“位图”或“栅格图像”，可指定图片格式,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,26 KB,2024-07-18 09:07,4,支持文件夹批处理,2024-07-20
指定文件类型 用第二种软件打开,https://getquicker.net/Sharedaction?code=fd1f4e3f-2c81-43b9-dd23-08da42e96b79,可批量打开路径或者是选中的文件，默认用ps或者是Excel，也可以自定义添加软件后缀名称,Windows 资源管理器,运营:秋风,https://getquicker.net/User/475107/%E8%BF%90%E8%90%A5%3A%E7%A7%8B%E9%A3%8E,13.1 KB,2022-06-01 16:04,7,1,2024-07-20
文件名启动,https://getquicker.net/Sharedaction?code=c57e46b1-bb8e-4c8f-bce5-08dc9bca0acf,适合家里、公司多台电脑的用户，不管软件装在C盘还是D盘，根据名字直接找到并运行,通用,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,87.4 KB,2024-07-04 21:28,16,+ 增加启动参数支持,2024-07-20
输入框增强AI,https://getquicker.net/Sharedaction?code=dc308cd4-082f-4074-0b89-08dc9d9ab057,输入框中英文互译/轻AI的增强AI助手,通用,Donnie_L,https://getquicker.net/User/199719/Donnie_L,50 KB,2024-07-07 21:44,23,"更新：
1. 图标
2. 划词翻译，划词部分翻译/改写等；
3. 未选中文本时激活（不在输入框的前提下），弹出输入框，方便偶尔想查一个单词等情景",2024-07-20
自动登录,https://getquicker.net/Sharedaction?code=2b669069-aace-4245-a092-08dc60e24918,右键添加多账号,通用,LJH_,https://getquicker.net/User/392903/LJH_,157.2 KB,2024-04-20 20:25,13,修正录入表格数据逻辑错误,2024-07-20
巴德浏览器脚本-高亮点击元素,https://getquicker.net/Sharedaction?code=88d7ef0e-8975-4c15-95ca-08dca71b147e,将点击的元素设置为高亮,Microsoft Edge,Bader,https://getquicker.net/User/135289/Bader,2.3 KB,2024-07-19 00:44,0,,2024-07-20
巴德浏览器脚本-彩虹色文字,https://getquicker.net/Sharedaction?code=677170c8-49bc-42a7-95c9-08dca71b147e,将页面上所有文本元素的颜色随机更改为彩虹色,Microsoft Edge,Bader,https://getquicker.net/User/135289/Bader,1.7 KB,2024-07-19 00:44,0,,2024-07-20
巴德浏览器脚本-监听键盘事件,https://getquicker.net/Sharedaction?code=c3864565-4bd2-4487-95c8-08dca71b147e,监听键盘事件并将案件输出到控制台,Microsoft Edge,Bader,https://getquicker.net/User/135289/Bader,1.6 KB,2024-07-19 00:44,0,,2024-07-20
巴德浏览器脚本-清除输入,https://getquicker.net/Sharedaction?code=d52f41a8-a51e-467f-95c7-08dca71b147e,清除页面上的所有表单输入,Microsoft Edge,Bader,https://getquicker.net/User/135289/Bader,1.4 KB,2024-07-19 00:43,0,,2024-07-20
巴德浏览器脚本-滚动到顶部,https://getquicker.net/Sharedaction?code=5feee3de-a093-4716-95c6-08dca71b147e,将当前页面滚动到顶部,Microsoft Edge,Bader,https://getquicker.net/User/135289/Bader,1.2 KB,2024-07-19 00:43,0,,2024-07-20
巴德浏览器脚本-滚动到底部,https://getquicker.net/Sharedaction?code=72711412-247d-4fef-95c5-08dca71b147e,将当前页面滚动到底部,Microsoft Edge,Bader,https://getquicker.net/User/135289/Bader,1.2 KB,2024-07-19 00:43,0,,2024-07-20
巴德浏览器脚本-高亮显示p元素,https://getquicker.net/Sharedaction?code=55ff5d07-732e-4c74-95c4-08dca71b147e,高亮显示当前页面上的p元素,Microsoft Edge,Bader,https://getquicker.net/User/135289/Bader,1.3 KB,2024-07-19 00:42,0,,2024-07-20
巴德浏览器脚本-反转页面文本的颜色和背景,https://getquicker.net/Sharedaction?code=c524ac20-6a50-4a41-95c2-08dca71b147e,反转页面文本的颜色和背景,Microsoft Edge,Bader,https://getquicker.net/User/135289/Bader,1.2 KB,2024-07-19 00:42,0,,2024-07-20
巴德浏览器脚本-全不选单选框,https://getquicker.net/Sharedaction?code=c50e8864-e9d8-4fea-95c1-08dca71b147e,不选中当前网页上的所有单选框,Microsoft Edge,Bader,https://getquicker.net/User/135289/Bader,1.2 KB,2024-07-19 00:11,0,,2024-07-20
巴德浏览器脚本-全选单选框,https://getquicker.net/Sharedaction?code=b27ef493-7e87-4455-95c0-08dca71b147e,选中当前网页上的所有单选框（一组中近选中最后一个）,Microsoft Edge,Bader,https://getquicker.net/User/135289/Bader,1.2 KB,2024-07-19 00:10,0,,2024-07-20
巴德浏览器脚本-全不选复选框,https://getquicker.net/Sharedaction?code=1ecf4783-a9fe-4131-95bf-08dca71b147e,不选中当前网页上的所有复选框,Microsoft Edge,Bader,https://getquicker.net/User/135289/Bader,1.2 KB,2024-07-19 00:06,1,1. 更新标题和说明,2024-07-20
巴德浏览器脚本-全选复选框,https://getquicker.net/Sharedaction?code=9c9c975c-70c6-4f38-95be-08dca71b147e,选中当前网页上的所有复选框,Microsoft Edge,Bader,https://getquicker.net/User/135289/Bader,1.2 KB,2024-07-19 00:06,0,,2024-07-20
巴德浏览器脚本-图标下载,https://getquicker.net/Sharedaction?code=7fafbb84-218a-4df0-95bd-08dca71b147e,下载当前网页的图标,Microsoft Edge,Bader,https://getquicker.net/User/135289/Bader,1.3 KB,2024-07-19 00:01,0,,2024-07-20
