动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
AMZ UK,https://getquicker.net/Sharedaction?code=ca17277a-e254-4f62-f265-08dc63a5522a,Search Amazon,通用,用户vITPiJDEBAA,https://getquicker.net/User/1035448/%E7%94%A8%E6%88%B7vITPiJDEBAA,3.7 KB,2024-04-23 23:32,0,,2024-04-24
一键隐藏操作&悬浮窗,https://getquicker.net/Sharedaction?code=5b85263b-b424-457d-e17c-08dc455790aa,"一键隐藏或显示自定义操作窗口,用于设置快捷键用",通用,Illustrator_...,https://getquicker.net/User/456480/Illustrator_QK%E6%8F%92%E4%BB%B6,11.2 KB,2024-03-17 10:52,5,参考POTO动作，关联进程的悬浮图标不显示出来 ,2024-04-24
居中对齐,https://getquicker.net/Sharedaction?code=3e7b2dc1-6161-4d63-9ff9-08dc63761303,居中对齐,Adobe Illustrator,Q-Qker,https://getquicker.net/User/684200/Q-Qker,953 B,2024-04-23 22:40,1,换图标,2024-04-24
垂直居中对齐,https://getquicker.net/Sharedaction?code=447c099d-6b05-450f-f264-08dc63a5522a,垂直居中对齐,Adobe Illustrator,Q-Qker,https://getquicker.net/User/684200/Q-Qker,900 B,2024-04-23 22:55,0,,2024-04-24
水平居中对齐,https://getquicker.net/Sharedaction?code=1594c557-0c2e-42bf-f263-08dc63a5522a,水平居中对齐,Adobe Illustrator,Q-Qker,https://getquicker.net/User/684200/Q-Qker,906 B,2024-04-23 22:54,0,,2024-04-24
> Plugins,https://getquicker.net/Sharedaction?code=57ceabf1-b75f-435c-3514-08daadd6a765,打开 Cinema 4D 常用目录。,通用,Anlv,https://getquicker.net/User/392637/Anlv,94.6 KB,2022-10-15 17:51,15,"添加菜单模式
使用方法，传入动作参数""菜单模式""",2024-04-24
Everything Pro,https://getquicker.net/Sharedaction?code=b651041a-4ec5-4d8f-bed0-08dc4ec30b16,1.在当前文件夹里搜索选中的文字（有路径且选中文字）；2.全局搜索选中的文字；3.在选中文件夹里搜索；4.在当前文件夹里搜索（有路径无文字）；5.仅打开空白Everything（桌面/无文字/无路径等）。,通用,九牧,https://getquicker.net/User/33598/%E4%B9%9D%E7%89%A7,43 KB,2024-03-29 12:28,3,增加在英文/数字-中文、中文-数字/英文、英文-数字、数字-英文之间加空格的辅助选项,2024-04-24
Doc2X图片识别,https://getquicker.net/Sharedaction?code=e48b2345-6376-4394-9ff3-08dc63761303,公式识别,通用,用户eHYH0zbVBAA,https://getquicker.net/User/1053837/%E7%94%A8%E6%88%B7eHYH0zbVBAA,18.9 KB,2024-04-23 20:40,0,,2024-04-24
删除空行并格式化,https://getquicker.net/Sharedaction?code=cc4988f8-6ad2-4a01-6ef4-08dc62828b67,删除空行并格式化,Visual Studio Code,smilencezq,https://getquicker.net/User/4194/smilencezq,3.1 KB,2024-04-23 07:26,1,11,2024-04-24
全选表格,https://getquicker.net/Sharedaction?code=7e9e4aec-f4fe-4da1-9fef-08dc63761303,全选word文档中的表格,Microsoft Word,lijuan,https://getquicker.net/User/483988/lijuan,1.4 KB,2024-04-23 18:24,0,,2024-04-24
去编号,https://getquicker.net/Sharedaction?code=d98c7095-9b59-4e80-9fed-08dc63761303,word文档中自动编号转换为文本,Microsoft Word,lijuan,https://getquicker.net/User/483988/lijuan,919 B,2024-04-23 17:56,0,,2024-04-24
文件名词频,https://getquicker.net/Sharedaction?code=abdfee8d-7fcd-44e0-9fe9-08dc63761303,选中文件运行提取文件名,Windows 资源管理器,jellzone,https://getquicker.net/User/328985/jellzone,8.4 KB,2024-04-23 17:16,0,,2024-04-24
字幕识别,https://getquicker.net/Sharedaction?code=db0b3c54-e934-4ebf-6f3a-08dc62828b67,ocr识别字幕，保存到txt文件,通用,磐石,https://getquicker.net/User/12017/%E7%A3%90%E7%9F%B3,7.3 KB,2024-04-23 16:55,2,字幕识别,2024-04-24
呼出AxMath（新版）,https://getquicker.net/Sharedaction?code=7661d7ab-6270-42b6-6f39-08dc62828b67,快速呼出AxMath，并粘贴为latex,通用,橙红色太阳,https://getquicker.net/User/507427/%E6%A9%99%E7%BA%A2%E8%89%B2%E5%A4%AA%E9%98%B3,11 KB,2024-04-23 16:43,0,,2024-04-24
