动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
悬浮窗,https://getquicker.net/Sharedaction?code=de0cc6aa-ba64-4303-811f-08de58b6b715,电脑屏幕上的草稿纸（本地运行 + 贴边隐藏 + 连续追加）。,通用,效率591,https://getquicker.net/User/36130/%E6%95%88%E7%8E%87591,56.8 KB,2026-01-22 17:02,5,解决输入法遮挡问题。,2026-01-23
快速定位,https://getquicker.net/Sharedaction?code=247a7309-6650-4db3-2bbf-08de59aab876,快速定位和打开文件夹,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,13.6 KB,2026-01-23 10:12,3,修复bug,2026-01-23
去除填充,https://getquicker.net/Sharedaction?code=cf4346f0-5d90-440d-80ff-08de58b6b715,一键去除wps单元格填充,Microsoft Excel,MinKing,https://getquicker.net/User/542704/MinKing,1.9 KB,2026-01-22 09:44,0,,2026-01-23
浅蓝,https://getquicker.net/Sharedaction?code=88af6e81-6771-401f-80fe-08de58b6b715,调出wps表格颜色面板，利用hex代码一键填充颜色。,Microsoft Excel,MinKing,https://getquicker.net/User/542704/MinKing,3.9 KB,2026-01-22 09:43,0,,2026-01-23
浅绿,https://getquicker.net/Sharedaction?code=2e1d74d8-c0ff-4bc5-80fd-08de58b6b715,调出wps表格颜色面板，利用hex代码一键填充颜色。,Microsoft Excel,MinKing,https://getquicker.net/User/542704/MinKing,3.9 KB,2026-01-22 09:42,0,,2026-01-23
红色,https://getquicker.net/Sharedaction?code=994c3034-0960-4b83-80fc-08de58b6b715,调出wps表格颜色面板，利用hex代码一键填充颜色。,Microsoft Excel,MinKing,https://getquicker.net/User/542704/MinKing,3.9 KB,2026-01-22 09:41,0,,2026-01-23
蓝色,https://getquicker.net/Sharedaction?code=91ca269c-2520-4b89-80fb-08de58b6b715,调出wps表格颜色面板，利用hex代码一键填充颜色。,Microsoft Excel,MinKing,https://getquicker.net/User/542704/MinKing,3.9 KB,2026-01-22 09:41,0,,2026-01-23
橙色,https://getquicker.net/Sharedaction?code=fd65cf76-4fcb-4555-80fa-08de58b6b715,调出wps表格颜色面板，利用hex代码一键填充颜色。,Microsoft Excel,MinKing,https://getquicker.net/User/542704/MinKing,3.9 KB,2026-01-22 09:37,0,,2026-01-23
绿色,https://getquicker.net/Sharedaction?code=813db75c-b14a-465e-80f9-08de58b6b715,调出wps表格颜色面板，利用hex代码一键填充颜色。,Microsoft Excel,MinKing,https://getquicker.net/User/542704/MinKing,3.9 KB,2026-01-22 09:36,0,,2026-01-23
黄色,https://getquicker.net/Sharedaction?code=f36546ca-ff98-4fa7-80f7-08de58b6b715,调出wps表格颜色面板，利用hex代码一键填充颜色。,Microsoft Excel,MinKing,https://getquicker.net/User/542704/MinKing,7.2 KB,2026-01-22 08:59,1,优化动作成功率,2026-01-23
北京录屏,https://getquicker.net/Sharedaction?code=7c61bff4-def0-4e25-f929-08de3ca88ddf,【屏幕录制】极简 · 高能 · 仿PixPin录屏交互体验,通用,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,125.6 KB,2025-12-17 10:04,35,"1、新增完成按钮的自定义模式，可以在动作右键自定义其为“复制”或“快速保存”。
2、优化录制中，除录制区域外其他位置无法点击的问题。
3、尝试优化双屏下的不好的体验，但是本人没有双屏设备，所以需要用户的反馈才能继续。
4、由于模糊跟马赛克模式有严重缺陷，暂移除掉模糊/马赛克模式，等后续更新。
5、移除上一版本留下的残留log文件问题。",2026-01-23
多功能面板,https://getquicker.net/Sharedaction?code=58d4cba4-28b7-4c0b-b9b5-08de37f0ba43,可添加网址、程序、动作、命令等到面板,通用,Simonl,https://getquicker.net/User/134191/Simonl,340.1 KB,2025-12-11 12:18,30,描述栏改为多行文本,2026-01-23
关闭,https://getquicker.net/Sharedaction?code=11ebc20c-06e4-40fe-955c-08dce0ed4ae4,PS中常用的4种关闭,Adobe Photoshop,Taitun,https://getquicker.net/User/854987/Taitun,23.4 KB,2024-09-30 14:21,5,新增按住Ctrl键+左键，保存关闭。,2026-01-23
智慧菜单,https://getquicker.net/Sharedaction?code=3570304f-80f0-42ee-321c-08daf053a987,最好用的快捷菜单💗根据不同场景弹出不同的菜单，高度自定义！现已支持指定程序、网址、选中文本、选中文件场景，右键有完善的配置菜单流程。,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,391.5 KB,2023-01-07 19:44,68,~修复在添加菜单时，默认标签为空的问题。,2026-01-23
ps置入图层,https://getquicker.net/Sharedaction?code=072facd0-bfcc-40e9-d2b1-08dc4451c63c,Adobe Photoshop一键置入指定图层路径到当前编辑psd中,Adobe Photoshop,运营:秋风,https://getquicker.net/User/475107/%E8%BF%90%E8%90%A5%3A%E7%A7%8B%E9%A3%8E,34.6 KB,2024-03-15 17:02,6,1,2026-01-23
