动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
超级菜单,https://getquicker.net/Sharedaction?code=4dfee3f3-4dab-4905-fde2-08dd1a373a0d,根据不同进程弹出不同的超级菜单，可以自动获取文本，文件，文件夹，网址，软件等,通用,Kenhalid,https://getquicker.net/User/977787/Kenhalid,282.2 KB,2024-12-13 04:30,22,"大更新
+ 添加时，有详尽说明和工具供参考（添加动作或者其他极为方便）
+ 右键动作可以弹出动作的右键菜单，右键文件会弹出丰富的菜单选项，试试就是知道有多好用
~ 优化若干
= 重构动作，在增加若干功能的同时不增加动作体积
注意这个版本的数据和旧数据不匹配，需要重新添加，但是现在添加超级方便，可以试试",2025-01-06
添加出血demo,https://getquicker.net/Sharedaction?code=42b11198-cea9-43fe-1e91-08dbbf546dec,"illustrator 添加出血,镜像 或延展",Adobe Illustrator,Illustrator_...,https://getquicker.net/User/456480/Illustrator_QK%E6%8F%92%E4%BB%B6,236.4 KB,2023-09-28 15:13,10,0,2025-01-06
上下文菜单,https://getquicker.net/Sharedaction?code=1851e77a-770d-4b23-7547-08dd2778ce88,仿Quicker做的上下文菜单，根据选择的文本或文件或图片进行搜索，文本处理，文件复制文件名移动文件,通用,zdf153,https://getquicker.net/User/20184/zdf153,367 KB,2024-12-29 16:55,7,"//增加了文本生成二维码和搜索支持集合搜索，将要搜索的网址用&&&连起来就可以了,动作上右键修改，复制下面内容进去就可以了
[fa:Light_BarcodeRead:#326CF3]生成二维码(方便手机上扫描获取文本或访问网站)|生成二维码
[fa:Light_Search:#326CF3]搜索集合（百度、谷歌、秘塔、必应）|搜索https://www.baidu.com/s?wd=%s&&&https://www.google.com/search?&q=%s&&&https://cn.bing.com/search?q=%s&&&https://metaso.cn/?q=%s
[fa:Light_Images:#326CF3]搜图合集（谷歌、Yandex、百度、必应）|搜图https://www.google.com/searchbyimage?safe=off&sbisrc=1&image_url=%s&&&https://yandex.com/images/search?rpt=imageview&url=%s&&&https://graph.baidu.com/details?isfromtusoupc=1&tn=pc&carousel=0&promotion_name=pc_image_shituindex&extUiData%5bisLogoShow%5d=1&image=%s&&&https://www.bing.com/images/searchbyimage?cbir=sbi&imgurl=%s",2025-01-06
Pixiv搜索,https://getquicker.net/Sharedaction?code=478c5134-5826-4b7d-6534-08dd2d2189e8,在Pixiv搜索,通用,TheySayBibblbly,https://getquicker.net/User/735526/TheySayBibblbly,4.9 KB,2025-01-05 20:54,0,,2025-01-06
7z智能解压,https://getquicker.net/Sharedaction?code=b4b4f2a2-c79f-405c-1a2c-08dd1194f069,适用于有/无密码压缩包;支持多压缩包;支持分卷解压(分卷只用选第一个),Windows 资源管理器,Yokior,https://getquicker.net/User/1040030/Yokior,42.2 KB,2024-12-01 22:50,2,[feat]添加解压后删除原压缩包的操作，可供选择的操作有：无操作/询问删除/自动删除/自动删除(回收站)，默认询问删除,2025-01-06
超级文本替换,https://getquicker.net/Sharedaction?code=55e35225-3818-487c-b5a2-08da2a8a4d14,最强悍无匹的文本替换动作,通用,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,251.6 KB,2022-04-30 21:28,22,- 增加界面选项：是否占用焦点、是否置顶显示,2025-01-06
SM刷卡助手,https://getquicker.net/Sharedaction?code=7d484f84-2d74-4f65-02a1-08dd267f7c7b,SM高亮/插入表格/快捷操作/挖多空,SuperMemo 18,墨尹琳,https://getquicker.net/User/173735/%E5%A2%A8%E5%B0%B9%E7%90%B3,113.5 KB,2024-12-28 00:08,2,"新增:
表格插入
单词音标标注
修改：
合并了某些功能按钮",2025-01-06
语音转文字,https://getquicker.net/Sharedaction?code=a2bf6177-8840-4c96-6531-08dd2d2189e8,CapsWriter-Offline开源项目。转录速度极快、完全离线、无限时长、低延迟、高准确率、中英混输、自动阿拉伯数字、自动调整中英间隔,通用,M-cc,https://getquicker.net/User/521120/M-cc,368 KB,2025-01-05 19:37,1,+增加右键选项，打开文件所在位置和打开配置文件以便手动修改。,2025-01-06
文字加拼音,https://getquicker.net/Sharedaction?code=dbf1ea36-c912-4d12-650f-08dd2d2189e8,给文字加上一行带声调的拼音，需要安装Python,通用,mingwe,https://getquicker.net/User/10998/mingwe,38.9 KB,2025-01-05 11:32,1,添加右键菜单,2025-01-06
ChatWindow,https://getquicker.net/Sharedaction?code=2ff0b580-b757-4716-5a83-08dbfdbb1fb8,一个简单易用的AI动作，让前沿的人工智能技术变成易于使用的生产力工具,通用,H-D-G,https://getquicker.net/User/679811/H-D-G,234 KB,2023-12-16 20:13,81,"~ 打开动作后自动定位输入框
~ 优化UI细节",2025-01-06
拆为单行,https://getquicker.net/Sharedaction?code=40aa0480-c12c-4558-6529-08dd2d2189e8,将一个单元格内的多行文本拆为每行单元格一行文本,Microsoft Excel,长于舟,https://getquicker.net/User/857544/%E9%95%BF%E4%BA%8E%E8%88%9F,5.1 KB,2025-01-05 17:28,0,,2025-01-06
Kimi,https://getquicker.net/Sharedaction?code=a0c096c6-4bda-4cdb-b5f5-08dd165d6719,通过 API 调用 Kimi，支持连续对话，内置了一些经过精心挑选和设计的角色提示词，欢迎大家体验~,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,321.5 KB,2024-12-07 11:10,19,[=] 将{历史会话条数}参数移至 AI模型参数，这样每个模型的{历史会话条数}都可独立设置,2025-01-06
查询IP,https://getquicker.net/Sharedaction?code=4a89b40c-686e-46f9-6515-08dd2d2189e8,查询公网IP和局域网IP,通用,DONG~,https://getquicker.net/User/574548/DONG~,9.4 KB,2025-01-05 15:27,2,修改列表显示.,2025-01-06
Niaa,https://getquicker.net/Sharedaction?code=a325c0ed-4bc1-44df-3a18-08d92e62ae35,Quicker2.0之Windows超级开始菜单。,通用,大家都爱591,https://getquicker.net/User/36130/%E5%A4%A7%E5%AE%B6%E9%83%BD%E7%88%B1591,909.4 KB,2021-06-14 21:07,358,.,2025-01-06
文件名启动,https://getquicker.net/Sharedaction?code=c57e46b1-bb8e-4c8f-bce5-08dc9bca0acf,适合家里、公司多台电脑的用户，不管软件装在C盘还是D盘，根据名字直接找到并运行,通用,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,134.7 KB,2024-07-04 21:28,35,fix bug,2025-01-06
OCR识别自动贴图,https://getquicker.net/Sharedaction?code=939e426f-802a-4ca7-eb91-08dc84f6bb0e,调用quikcer的OCR，速度快，精准，自动贴图对照,通用,MarsJack,https://getquicker.net/User/178545/MarsJack,25.9 KB,2024-06-05 08:30,8,增加右键贴图和文本窗口开关，识别更快速，也支持离线使用,2025-01-06
移入新文件夹（时间命名）,https://getquicker.net/Sharedaction?code=1ccf06a9-00ad-43ef-0daa-08d8e1981b2c,将选中的文件批量移动到一个新建的文件夹内。,Windows 资源管理器,沉冰浮水,https://getquicker.net/User/105131/%E6%B2%89%E5%86%B0%E6%B5%AE%E6%B0%B4,12.8 KB,2021-03-08 13:11,1,弃用不推荐的移动步骤，优化执行流程；,2025-01-06
软件便签,https://getquicker.net/Sharedaction?code=05eb8227-4f24-464a-a71d-08dd2875ceca,以文本窗口的形式展示『前台进程』对应的『便签内容』，内置了超丰富的文本编辑工具栏，而且〖每个程序〗都支持自定义外观主题（语法高亮、字体大小、背景颜色等），数据自动云备份-无感保存 (◕‿◕)✧,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,430.6 KB,2024-12-31 10:30,9,  [~] 修正 云备份名称 不同的问题,2025-01-06
截图识别,https://getquicker.net/Sharedaction?code=0e89ae52-7dcf-446a-a133-08dc6ffecc18,丝滑切12种识别模式/百度/PixPin/OCR后60种文本处理联动功能,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,186.7 KB,2024-05-09 20:07,117,"识别出结果立即停止其他实例,防止按键导致其他实例还在进行",2025-01-06
搜索窗口文件,https://getquicker.net/Sharedaction?code=5057f120-161e-44c8-6b72-08dd2c628548,利用Everything搜索当前窗口打开的文件,通用,DONG~,https://getquicker.net/User/574548/DONG~,7.9 KB,2025-01-04 21:15,1,取消ahk脚本的依赖,2025-01-06
文本处理,https://getquicker.net/Sharedaction?code=09986ec9-2bbb-4245-a884-08dcafa4e6df,60种文本处理/简单好用的文本处理窗口/记事本,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,20.3 KB,2024-07-30 20:09,40,子程序升级@,2025-01-06
斗转星移,https://getquicker.net/Sharedaction?code=aa26692f-22da-46fb-0313-08dd1df9631b,Quicker2.0之窗口切换利器。,通用,大家都爱591,https://getquicker.net/User/36130/%E5%A4%A7%E5%AE%B6%E9%83%BD%E7%88%B1591,110.8 KB,2024-12-17 14:31,4,.,2025-01-06
