动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
ChatWindow,https://getquicker.net/Sharedaction?code=2ff0b580-b757-4716-5a83-08dbfdbb1fb8,一个比较好看的AI动作,通用,H-D-G,https://getquicker.net/User/679811/H-D-G,73.5 KB,2023-12-16 20:13,18,"~ 修复无法正常滚动的bug
~ 优化代码块样式（支持折叠，添加代码名称）
+ 支持保存窗口状态（最大化）",2024-01-17
选中单元格区域另存,https://getquicker.net/Sharedaction?code=ab0ea607-71f4-45c6-536e-08dc15e737a9,在打开的xlsx Excel中，将选中的单元格区域另存为一个文件副本，副本格式和原文件一致。,Microsoft Excel,沉没的白鲸,https://getquicker.net/User/59771/%E6%B2%89%E6%B2%A1%E7%9A%84%E7%99%BD%E9%B2%B8,12.9 KB,2024-01-16 19:26,1,改进单元格宽度和高度和原文件一致,2024-01-17
输入纠正,https://getquicker.net/Sharedaction?code=3eb7c0ca-9f91-4be5-623b-08d795644eb1,想输入中文（符号），却发现是英文状态，又要删除切换状态然后再重输，让输入纠正来一键解决！,通用,Ever,https://getquicker.net/User/2774/Ever,29.4 KB,2020-01-10 12:17,24,修复正则错误,2024-01-17
下载文件,https://getquicker.net/Sharedaction?code=59b4fec2-1ca9-4fa9-5360-08dc15e737a9,"打开最近一段时间的下载文件,需要把下载文件放在用户下载目录中",Google Chrome,运营:秋风,https://getquicker.net/User/475107/%E8%BF%90%E8%90%A5%3A%E7%A7%8B%E9%A3%8E,6.6 KB,2024-01-16 15:49,1,1,2024-01-17
Lux 静默下载,https://getquicker.net/Sharedaction?code=218a54d0-0ad9-4f35-e657-08dc141284c3,Lux 自动获取 Cookies 并下载B站视频（其他网站暂不会自动获取Cookies）,Google Chrome,Ruxsyun,https://getquicker.net/User/686001/Ruxsyun,11.2 KB,2024-01-14 08:55,5,重构动作流程，无需Lux.exe添加到环境变量,2024-01-17
B站播放列表下载（Lux版）,https://getquicker.net/Sharedaction?code=ec73fdcb-28fd-41e6-e659-08dc141284c3,Lux 自动获取 Cookies 并下载B站视频列表（其他网站暂不会自动获取Cookies）,Google Chrome,Ruxsyun,https://getquicker.net/User/686001/Ruxsyun,11.4 KB,2024-01-14 09:58,4,重构动作流程，无需Lux.exe添加到环境变量,2024-01-17
标签上色,https://getquicker.net/Sharedaction?code=934834d8-76a9-43db-b884-08dad0f8d7c2,为工作表标签标记颜色,Microsoft Excel,湘喑,https://getquicker.net/User/373972/%E6%B9%98%E5%96%91,5.4 KB,2022-11-29 12:41,2,"1.改正无法保存颜色的错误
2.右键增加一键取消已反选工作表标签的颜色",2024-01-17
label manager,https://getquicker.net/Sharedaction?code=152c97b6-a822-4f75-cd46-08dbf3670a31,快来给你的文件贴标签吧！,Directory Opus,浅沧,https://getquicker.net/User/23888/%E6%B5%85%E6%B2%A7,21.2 KB,2023-12-03 09:45,1,"1、增加右键菜单：选择默认label。
2、支持传入动作参数。传入参数可为“默认”和自定义两种。“默认”label可通过右键菜单进行设置；自定义多个label之间用英文逗号"",""分隔。注意，自定义label需要在设置界面中预先定义好，否则会会失败。",2024-01-17
华强网,https://getquicker.net/Sharedaction?code=06d91adc-f9a1-4f16-5366-08dc15e737a9,选中文字，自动搜索华强网。不选文字，直接打开华强网。,通用,KG456,https://getquicker.net/User/992439/KG456,2.7 KB,2024-01-16 17:25,0,,2024-01-17
用…打开,https://getquicker.net/Sharedaction?code=706731b5-dbd8-4c43-cb9d-08d99614084e,——用指定软件打开选中文件。我们时常在使用文件时，需要用编辑软件，来打开选中文件，而这个编辑软件正巧不是首选的打开方式。“用…打开”能够帮助你，直接编辑选中文件。【用PS打开】【用Ai打开】【用Notepad2打开】【不常用软件】【软件管理】【软件快捷启动】,Windows 资源管理器,level1,https://getquicker.net/User/102977/level1,454.1 KB,2021-10-24 00:20,11,"执行
1、如果指定路径不存在，动作不执行任何操作。
2、没有符合的文件，只在不默认打开软件时，才报错。
3、快捷方式，支持转成目标路径。
4、打开对象：指定文件、选中文件。一个命令，只执行一种方式。
5、修复初次运行，获取到安装软件列表后，取用时报错的问题。
6、保证第一次执行，不会因为PS没有路径而报错。
7、运行模式增加“无操作”。

传递参数
1、用指定软件打开指定文件。
2、支持参数：指定软件、筛选文件、指定路径（多个）、指定文件夹筛选文件。
3、指定软件支持：进程名、快捷方式名称、快捷方式路径、安装路径。
4、菜单值，支持多个软件打开，混合组合。
5、支持用快捷方式名称、进程名（大小写不敏感）调用安装软件。
6、包含名称/进程名部分文本，可解决Photoshop每个版本名称不同的情况。
7、支持传递参数，用通配符筛选选中文件。
8、支持选中文件夹打开里面的文件，并支持通配符筛选文件。
9、支持选中文件夹，用软件打开文件夹。

设置
1、动作增加“设置”板块。
2、增加开关“没有符合的文件时，打开软件”。
3、增加开关“快捷方式转成目标路径”。
4、增加开关”文件夹处理方式“：空、全部、全部文件、指定扩展名。
5、增加选项“运行模式”：直接执行、列表选择、菜单选择、自定义操作窗。
6、运行模式的“直接执行”，支持设置打开内容（传递参数），支持复杂的以及多个命令，参考“传递参数”的规则。
7、窗口显示右键菜单规则：Ctrl点击直接编辑。
8、将设置项，分组（分隔线）。
9、增加统计数据的开关。
10、开关改成选项，开启禁止的描述更好理解。
11、选中文件夹，增加“用软件打开文件夹”选项。
12、增加自定义操作窗，文本编辑。
13、编辑自定义操作窗菜单，如果没有变化，不处理。
14、增加快捷键设置。

动作右键
1、增加临时运行模式：列表选择。（报错）
2、快捷键：Ctrl=右键菜单排序、Alt=智能捕获。
3、支持添加右键菜单。
4、支持粘贴（复制到剪贴板的）菜单。
5、增加右键菜单排序管理。
6、增加手动更新本地软件。
7、增加批量添加菜单的功能，支持添加方法：文件选择窗（exe格式）、已安装软件列表。
8、增加打开动作专用数据文件夹功能，和“更新本地软件”放在一个菜单，通过Ctrl点击菜单打开。
9、修复Ctrl直接编辑动作右键，如果右键菜单“|”前没有任何样式时，匹配不到的问题。
10、修复Ctrl编辑窗口，删除时总是删除第一个菜单的问题。
11、自动生成“运行模式”菜单，并提示当前模式。

列表选择
1、列表展示。
2、列表功能：添加、编辑、删除。
3、智能添加软件：当前软件、选择路径、安装列表。
4、支持编辑菜单。
5、支持点击，用软件打开选中的文件。
6、支持删除菜单。
7、Ctrl点击菜单，直接编辑。
8、支持排序管理菜单。
9、支持删除菜单。
10、支持粘贴菜单。
11、增加设置入口。
12、增加列表文本编辑。
13、支持添加菜单到别的列表。
14、修复添加软件后，Ctrl点击菜单还是添加菜单的问题。

菜单
1、菜单展示。
2、菜单功能：添加、编辑。
3、支持排序管理。
4、支持粘贴菜单。
5、Ctrl点击菜单，直接编辑。
6、增加设置入口。
7、增加列表文本编辑。

自定义操作窗
1、自定义操作窗展示。
2、支持打开选中文件。
3、支持每次选中不同的文件打开。
4、增加设置入口。
5、支持添加菜单到别的列表。
6、支持删除菜单。
7、支持粘贴菜单。
8、支持添加菜单。
9、支持编辑菜单。
10、支持添加指定路径。
11、支持添加已安装软件。
12、支持添加当前软件。
13、支持添加分组。
14、支持排序管理分组。支持功能：添加、编辑、删除、合并。
15、支持排序管理菜单。
16、支持文本编辑列表。
17、文本编辑方式，自动给分组后加空格，生成菜单时去掉。
18、窗口记忆位置。

快捷键
1、支持在运行动作时，按快捷键。
2、“直接运行”模式，不支持快捷键。
3、运行时，显示快捷键对照表。

功能
1、升级内部数据结构。
2、管理软件中，不再有菜单层级选项、分隔线。（过期）
3、不再使用多路径的方式，实现软件跨设备。而使用快捷方式名称，或多个命令的方式。
4、软件增加频次字段。
5、本地软件，由状态变量改为本地txt方式存储。
6、支持旧数据升级处理。

编辑菜单
1、一个软件，不显示分隔线，多个软件，显示分隔线。
2、菜单分组。
3、支持拆分提取复杂的参数，到编辑窗口。
4、支持编辑复杂的参数。
5、支持添加新软件。
6、当软件数为1时，每个编辑项显示提示文字。当软件数>1时，显示统一的提示文字。
7、添加软件时，窗口默认展示“软件”tab。
8、第一个软件，不允许删除（为空）。
9、支持保存成传递参数格式的菜单。
10、支持复制完整菜单（传递参数）。
11、支持删除菜单。
12、支持隐藏菜单。
13、编辑菜单的名称和软件时，会添加菜单数据和软件数据。（统计用）
14、图标选项，增加控件“扩展选择菜单”。
15、针对特殊情况，浏览器打开指定路径的功能，可以填写URL，增加说明文字。
16、在“软件”项处，对跨电脑的支持情况，进行建议提示。
17、支持添加此菜单到别的列表。
18、修复当右键菜单中，有空样式的菜单时（有值），Ctrl编辑有样式的菜单，样式为空的问题。
19、增加一种软件打开选项，只打开软件。
20、修复编辑菜单时，图标露出了前缀的问题。

菜单排序
1、右键菜单排序功能。
2、右键菜单排序，支持添加菜单。
3、右键菜单排序，统计软件数据、菜单数据。
4、统计数据，缩小处理范围，提高运行速度。

本地软件
1、获取本地软件。
2、第一次运行动作，获取本地软件，保存数据，不占用运行动作时间，提高运行动作速度。
3、动作右键，手动更新安装软件，完成后提示软件数量。
4、用名称匹配软件安装路径名称、快捷方式名称。
5、调用本地软件打开。
6、支持获取WindowsApp。
7、支持打开软件所在文件夹。
8、列表，增加更新本地软件入口。
9、提示文字，变更“软件名称”→“软件路径”。

添加到
1、显示添加内容文本。
2、支持添加到：动作右键、列表选择、自定义操作窗。

优化
1、为了提高运行效率，获取文件（太耗时）复制到具体需要的子程序前。
2、优化内部逻辑。
3、子程序名称，命名优化。
4、升级“菜单拆分”子程序，提高运行速度。",2024-01-17
