动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
window常用软件高速下载,https://getquicker.net/Sharedaction?code=afa6b026-4e93-4e42-df51-08dcdef79362,高速下载一些常用的Windows软件,通用,笔战人生,https://getquicker.net/User/1090721/%E7%AC%94%E6%88%98%E4%BA%BA%E7%94%9F,10.6 KB,2024-09-27 23:52,0,,2024-09-28
速跳,https://getquicker.net/Sharedaction?code=e51d2a99-100a-400c-d61d-08dc842a79c6,Excel表中快速跳跃，直达目标列,Microsoft Excel,Mrshuang,https://getquicker.net/User/238117/Mrshuang,11.8 KB,2024-06-05 00:08,1,"【修复】无法激活窗口的bug；
【调整】选择框置于屏幕中间。",2024-09-28
在PS打开,https://getquicker.net/Sharedaction?code=d7861777-a558-4c31-b6a0-08dcde001292,选中图片，在PS打开后，跳转到指定文档,Windows 资源管理器,Taitun,https://getquicker.net/User/854987/Taitun,6.3 KB,2024-09-27 19:00,0,,2024-09-28
高级重命名,https://getquicker.net/Sharedaction?code=4a8d977c-ae95-4376-39c5-08d7bfff7792,高级批量重命名,Windows 资源管理器,FanXiang,https://getquicker.net/User/27525/FanXiang,205.3 KB,2020-03-04 14:26,43,优化正则表达式,2024-09-28
提升文件夹打开速度,https://getquicker.net/Sharedaction?code=8d85261d-5e30-4afb-b69c-08dcde001292,Windows 文件资源管理器在打开含有大量文件的文件夹时速度和性能会有明显的下降，这是因为微软在文件资源管理器中增加了“文件类型”判断过程。,通用,"让,","https://getquicker.net/User/542696/%E8%AE%A9,",3.4 KB,2024-09-27 17:21,0,,2024-09-28
防止硬盘自动休眠,https://getquicker.net/Sharedaction?code=286fedb2-a40f-4000-b69b-08dcde001292,每3分钟写入一个临时文件，防止硬盘自动休眠,通用,用户l4XG5wFHBQA,https://getquicker.net/User/1141848/%E7%94%A8%E6%88%B7l4XG5wFHBQA,4.4 KB,2024-09-27 16:57,0,,2024-09-28
新建文件夹,https://getquicker.net/Sharedaction?code=df39b8aa-d6fa-4d35-71ff-08dcdb2f793c,常用的6种新建文件夹,Windows 资源管理器,Taitun,https://getquicker.net/User/854987/Taitun,76.7 KB,2024-09-23 13:30,2,优化窗口标题。,2024-09-28
火狐代理,https://getquicker.net/Sharedaction?code=ffa6a0ce-379e-4a17-b694-08dcde001292,打开火狐代理界面,Firefox,Lake-White,https://getquicker.net/User/449913/Lake-White,3.7 KB,2024-09-27 15:20,0,,2024-09-28
图片批量插入单元格,https://getquicker.net/Sharedaction?code=c464c214-863d-47d9-a43e-08dbf16456ca,复制图片，在目标单元格执行动作。,WPS Office,Anlv,https://getquicker.net/User/392637/Anlv,6.4 KB,2023-12-01 10:14,1,"~. 优化动作逻辑
  步骤 1. 复制图片
  步骤 2. 在 WPS/Excel 执行动作。",2024-09-28
启动程序时隐藏窗口,https://getquicker.net/Sharedaction?code=f19c151d-5672-4bcf-b68d-08dcde001292,启动程序时隐藏窗口,通用,onlyclxy,https://getquicker.net/User/595242/onlyclxy,6.6 KB,2024-09-27 13:42,1,防止多次打开一个窗口造成之前的窗口无法显示,2024-09-28
自定义接口拼音,https://getquicker.net/Sharedaction?code=ee07c30f-156f-4810-4128-08dcbd8a9e0a,Translator 配套动作,通用,南望山,https://getquicker.net/User/684393/%E5%8D%97%E6%9C%9B%E5%B1%B1,4.8 KB,2024-08-16 13:42,1,~修复原文中有空行或者换行符时，报错的问题。,2024-09-28
BBdown,https://getquicker.net/Sharedaction?code=f755bc52-9c33-4382-440a-08dcd318a5f5,b站视频下载,Google Chrome,橙红色太阳,https://getquicker.net/User/507427/%E6%A9%99%E7%BA%A2%E8%89%B2%E5%A4%AA%E9%98%B3,19.1 KB,2024-09-13 18:46,1,加入了手动选择清晰度的选项,2024-09-28
QK动作命令生成,https://getquicker.net/Sharedaction?code=5073c69e-5fb7-4cc6-b689-08dcde001292,一键生成用于外部调用的QK命令代码，实时预览,Quicker,sharklaka,https://getquicker.net/User/826879/sharklaka,32.5 KB,2024-09-27 12:05,1,发布,2024-09-28
文字排版,https://getquicker.net/Sharedaction?code=ab1bf473-44a9-4fb8-694f-08dcdd0ca208,适用于中英文、希腊字母、拼音字母、罗马数字、链接之间的混合排版,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,85.2 KB,2024-09-25 13:33,3,小修,2024-09-28
加对符,https://getquicker.net/Sharedaction?code=19dec029-cf51-4770-694e-08dcdd0ca208,给 选中文本 首尾添加对符 并发送到当前窗口；未选中文本时，直接发送对符,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,95.1 KB,2024-09-25 12:51,1,"1.重构了程序，建议删除动作数据再重新安装
2.增加云备份功能",2024-09-28
软件面板V2,https://getquicker.net/Sharedaction?code=36ad0aaf-b6c5-496e-4cba-08dae7c52912,选中软件按住CTRL启动动作添加软件，双击背景或点击窗口外面可以关闭窗口，按住alt点击软件可以删除,通用,zdf153,https://getquicker.net/User/20184/zdf153,210.9 KB,2022-12-27 16:23,41,增加更多位置选择,2024-09-28
自动锁定,https://getquicker.net/Sharedaction?code=542219e1-bde6-4f0c-05bb-08dbe0cd3bdc,配合事件触发，通过判断无操作、蓝牙等状态，自动锁定微信、QQ等程序,通用,南望山,https://getquicker.net/User/684393/%E5%8D%97%E6%9C%9B%E5%B1%B1,12.7 KB,2023-11-09 20:51,2,~修复右键没有设置选项,2024-09-28
剪贴板图片颜色反转,https://getquicker.net/Sharedaction?code=9a559003-722e-45cc-b688-08dcde001292,可将剪贴板中图片进行颜色反转，适用于cad截图的黑白底转换,通用,这台电脑,https://getquicker.net/User/320096/%E8%BF%99%E5%8F%B0%E7%94%B5%E8%84%91,2.2 KB,2024-09-27 11:19,0,,2024-09-28
