动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
吾爱破解签到,https://getquicker.net/Sharedaction?code=2486df69-3ea8-405a-a725-08dad3f6b04c,首次需要登陆账号，然后设置每日开机自动运行就好啦。,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,6.9 KB,2022-12-02 13:57,12,修,2024-06-28
速译 (sy),https://getquicker.net/Sharedaction?code=3daa9ad3-9832-4216-d4ef-08d9e5288b5c,通过实时搜索，调用有道翻译。,通用,恋天忧,https://getquicker.net/User/162890/%E6%81%8B%E5%A4%A9%E5%BF%A7,57.4 KB,2022-02-01 18:14,15,增加转换变量名的功能，在设置中开启,2024-06-28
打开或最小化动作编辑窗口,https://getquicker.net/Sharedaction?code=c9224d46-3687-4e30-16e1-08dc961924ec,悬浮此动作，点击第一次打开编辑窗口，点击第二次最小化窗口，第三次点击打开窗口，第四次点击最小化……,通用,V岂曰无衣A,https://getquicker.net/User/846127/V%E5%B2%82%E6%9B%B0%E6%97%A0%E8%A1%A3A,5.1 KB,2024-06-27 22:47,0,,2024-06-28
连续操作,https://getquicker.net/Sharedaction?code=6c47f3de-bcc7-44b4-ceeb-08dc925151e4,对文本进行连续换行、粘贴、输入、删除等快速操作,通用,Tanziow(离线),https://getquicker.net/User/1003473/Tanziow(%E7%A6%BB%E7%BA%BF),103 KB,2024-06-22 17:59,1,"【增】连续复制、剪切、粘贴
【增】自定义连续操作
【增】连续操作切换模式
【增】多重手动模式
【增】序贯模式",2024-06-28
计算器,https://getquicker.net/Sharedaction?code=418d888f-c882-40e1-3f7a-08dc8a9ff82c,计算器,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,38.8 KB,2024-06-13 00:30,24,记忆窗口位置,2024-06-28
一键快存,https://getquicker.net/Sharedaction?code=e37169b4-539e-439e-30b4-08db280dd146,PNG/JPG/TIF/PSD/图层/圆角/描边/切片/等一键快存 ( 拒绝弹窗低效率保存 ),Adobe Photoshop,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,221.6 KB,2023-03-19 16:39,61,默认不压缩,2024-06-28
AI工具箱,https://getquicker.net/Sharedaction?code=9931566a-2d2b-42e2-6ed7-08dc62828b67,(158个AI网站/管够/免费)对话/生图/视频/音频/论文/写作/文档/法律/代码/金融/医疗/插件/API/找AI,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,69.7 KB,2024-04-22 15:16,41,支持WebView2浏览器窗口形式,2024-06-28
动图显示重命名,https://getquicker.net/Sharedaction?code=6288db41-5da8-4992-16d4-08dc961924ec,显示动图,Windows 资源管理器,木渔,https://getquicker.net/User/192255/%E6%9C%A8%E6%B8%94,12.8 KB,2024-06-27 18:19,0,,2024-06-28
生成批量随机数,https://getquicker.net/Sharedaction?code=c18d6b00-e0df-4db8-708f-08dbce198e29,按输入要求生成由纯数字组成的统一位数的批量随机数（可生成Excel表格）,通用,之乎者也吧,https://getquicker.net/User/789041/%E4%B9%8B%E4%B9%8E%E8%80%85%E4%B9%9F%E5%90%A7,29.6 KB,2023-10-16 17:54,3,修bug,2024-06-28
Doc2X识别（改）,https://getquicker.net/Sharedaction?code=d247a0e5-3b96-45c4-0077-08dc658bec70,公式识别，按住ctrl纯公式识别,通用,橙红色太阳,https://getquicker.net/User/507427/%E6%A9%99%E7%BA%A2%E8%89%B2%E5%A4%AA%E9%98%B3,115 KB,2024-04-26 18:29,23,\[\]也支持了行间公式合并,2024-06-28
