动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
键盘监控,https://getquicker.net/Sharedaction?code=f08e18c3-19d3-461e-e96d-08ddfc92f5eb,实时监控键盘，并复用快捷键,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,45.1 KB,2025-09-26 23:27,4,重复按键,2025-09-27
切换win11菜单样式,https://getquicker.net/Sharedaction?code=8e19173f-18e9-49a3-9131-08ddfd84d7bc,通过添加/删除注册表InprocServer32项来切换菜单样式。,通用,Anlv,https://getquicker.net/User/392637/Anlv,1.6 KB,2025-09-27 18:19,0,,2025-09-27
资管标签页,https://getquicker.net/Sharedaction?code=37bfce29-b7ef-4627-9125-08ddfd84d7bc,一个 AutoHotkey 脚本，当你按下 Win+E 时打开一个新的资源管理器标签页。,通用,Anlv,https://getquicker.net/User/392637/Anlv,3.8 KB,2025-09-27 14:18,0,,2025-09-27
播放flash,https://getquicker.net/Sharedaction?code=6ec0ee66-7514-4b05-e96c-08ddfc92f5eb,使用 ruffle.js 播放 swf 文件,通用,FaniX,https://getquicker.net/User/52603/FaniX,8.1 KB,2025-09-26 23:15,0,,2025-09-27
连续复制,https://getquicker.net/Sharedaction?code=8e4208c6-6f7a-475b-6fac-08ddfbbade2e,连续复制一次粘贴,WPS Office,山东好人,https://getquicker.net/User/1291368/%E5%B1%B1%E4%B8%9C%E5%A5%BD%E4%BA%BA,6 KB,2025-09-25 21:20,0,,2025-09-27
切换键盘布局,https://getquicker.net/Sharedaction?code=19d402d3-abac-4643-192d-08ddfab0d924,切换中文/英文键盘布局。,通用,Anlv,https://getquicker.net/User/392637/Anlv,93.4 KB,2025-09-24 19:18,3,"v3 2025-09-27
~. 适配大部分中英文布局",2025-09-27
斗图吧,https://getquicker.net/Sharedaction?code=59a712fc-91db-452b-eb11-08ddcb62c590,表情包动图gif，上班摸鱼必备！搭配快捷键，无需鼠标发送表情非常方便！,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,59.8 KB,2025-07-25 21:15,20,更新logo,2025-09-27
公式识别3,https://getquicker.net/Sharedaction?code=9666d404-be36-45de-438c-08d7f4f4652e,可以试一下的公式识别,通用,Cesar,https://getquicker.net/User/18359/Cesar,499.5 KB,2020-05-11 14:10,98,修复字节CDN,2025-09-27
自动主题,https://getquicker.net/Sharedaction?code=d927c3d5-61cb-4f3d-3ef8-08ddedaac4c6,windows系统主题切换，支持设置固定时间自动切换,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,45.2 KB,2025-09-07 18:28,4,更新logo,2025-09-27
软件面板V4,https://getquicker.net/Sharedaction?code=4f2050ef-4c0c-4a37-eb21-08ddcb62c590,组平铺显示，软件面板，文件收藏，支持拖动排序，可以直接从外面拖动文件进来，可以右键添加，可以拖动文件到其他软件,通用,zdf153,https://getquicker.net/User/20184/zdf153,129.1 KB,2025-07-26 16:46,14,修改为默认置顶,2025-09-27
软件面板V3,https://getquicker.net/Sharedaction?code=6e80f5e7-d6b1-415d-1555-08ddc2d2a88d,软件面板，文件收藏，支持拖动排序和分组,通用,zdf153,https://getquicker.net/User/20184/zdf153,159.2 KB,2025-07-15 19:17,25,修改为默认置顶,2025-09-27
常用语Pro,https://getquicker.net/Sharedaction?code=ab66a810-4866-4ac4-8abd-08dd6b2bd175,分组、搜索、云备份；文本、文件、图片，一张Excel表格批量管理全部快捷短语（客服回复话术、AI提示词、文本模板、quicker步骤收藏）,通用,lanyuer,https://getquicker.net/User/20158/lanyuer,409.1 KB,2025-03-26 08:46,28,优化面板显示逻辑,2025-09-27
清空回收站,https://getquicker.net/Sharedaction?code=c4276813-8e66-42a2-6f81-08ddfbbade2e,清空所有驱动器的回收站,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,11 KB,2025-09-25 11:53,2,~ 更新@xuan.zl反馈！,2025-09-27
图片水印,https://getquicker.net/Sharedaction?code=32d89614-4d34-4ec5-8d93-08dddd68dcad,图片打水印工具，支持使用文字或者图片作为水印内容，可预览效果，批量对多张图片一建打水印。,Windows 资源管理器,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,65.2 KB,2025-08-18 11:09,2,更新logo,2025-09-27
马赛克,https://getquicker.net/Sharedaction?code=e1e6ab61-e37b-4155-8da0-08dddd68dcad,图片打码，快捷操作,Windows 资源管理器,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,22.8 KB,2025-08-18 14:04,3,更新logo,2025-09-27
P图,https://getquicker.net/Sharedaction?code=fc831abc-bc38-4cb3-2fa0-08dbecaddff5,图片编辑工具！不再依赖PS，小的修改直接一建搞定！支持文字替换、旋转、尺寸修改、格式转换、打水印、打马赛克、图片切割合并等，更多功能还在更新中...,Windows 资源管理器,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,68.8 KB,2023-11-25 11:37,12,更新logo,2025-09-27
长图切割,https://getquicker.net/Sharedaction?code=c6fb40e3-830d-4ac6-97a1-08db3d4a9dcd,长图切割,Windows 资源管理器,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,24.5 KB,2023-04-15 14:25,3,更新logo,2025-09-27
