动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
窗口神器,https://getquicker.net/Sharedaction?code=d0ef47fd-be70-4b19-3f87-08dbc2d4852c,也许是最好用的窗口调节神器,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,286.2 KB,2023-10-02 23:09,68,"感谢用户反馈@北冥有鱼1
单个屏幕支持记忆位置a，b功能",2025-02-06
巴德动作分类设置,https://getquicker.net/Sharedaction?code=ec3f1747-ab35-40d2-a02d-08dd45cea4ec,自动打开需要设置分类的动作的配置页面,通用,Bader,https://getquicker.net/User/135289/Bader,8.3 KB,2025-02-05 23:00,0,,2025-02-06
巴德OCR朗读,https://getquicker.net/Sharedaction?code=d874974e-3984-4cf4-a02c-08dd45cea4ec,截图->OCR->朗读,通用,Bader,https://getquicker.net/User/135289/Bader,1.8 KB,2025-02-05 22:52,0,,2025-02-06
图片转换,https://getquicker.net/Sharedaction?code=dbe6423e-5663-4259-a02b-08dd45cea4ec,将其他图片格式转换成对应的图片格式,Windows 资源管理器,Qyu,https://getquicker.net/User/183510/Qyu,32.2 KB,2025-02-05 22:39,0,,2025-02-06
批量快递查询,https://getquicker.net/Sharedaction?code=f33c2479-6186-442f-dbb4-08dd3a7ac243,用于查询快递信息,通用,侧耳倾听&,https://getquicker.net/User/565162/%E4%BE%A7%E8%80%B3%E5%80%BE%E5%90%AC%26,33.3 KB,2025-01-22 13:52,10,1,2025-02-06
勇芳计算器,https://getquicker.net/Sharedaction?code=3291b161-9945-43bc-7ec7-08dd23adddae,『勇芳计算器』是一款简单易用的多功能、多行、表达式计算工具，操作就如计事本软件，不用学就会用，好象是你在一张白纸上写计算式，电脑自动填入结果，而且每次的计算都还保留着，随时可修改或查阅。,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,145.3 KB,2024-12-25 07:13,1,  【优化】更新了软件版本,2025-02-06
搜神,https://getquicker.net/Sharedaction?code=8f368e85-5f6a-465d-a5b2-08dbd1e78f40,全能版网络搜索神器/让Quicker搜索超级增强/Deepseek等16个AI对话,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,346 KB,2023-10-22 15:24,276,优化,2025-02-06
AI工具箱,https://getquicker.net/Sharedaction?code=9931566a-2d2b-42e2-6ed7-08dc62828b67,(150个免费AI网站)Deepseek对话/生图/视频/音频/论文/写作/文档/法律/代码/金融/医疗/插件/API/找AI,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,80.8 KB,2024-04-22 15:16,61,优化,2025-02-06
截图识别,https://getquicker.net/Sharedaction?code=0e89ae52-7dcf-446a-a133-08dc6ffecc18,丝滑切12种识别模式/百度/PixPin/OCR后60种文本处理联动功能,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,191.3 KB,2024-05-09 20:07,121,子程序升级@,2025-02-06
文本处理,https://getquicker.net/Sharedaction?code=09986ec9-2bbb-4245-a884-08dcafa4e6df,60种文本处理/简单好用的文本处理窗口/记事本,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,21.4 KB,2024-07-30 20:09,43,子程序升级@,2025-02-06
语音朗读,https://getquicker.net/Sharedaction?code=6adcb8f6-bec2-4f4e-7ea7-08dd23adddae,语音朗读+文本转语音；内置有道 TTS、Edge TTS、Azure TTS，上百种声音可供选择,通用,seekう,https://getquicker.net/User/548126/seek%E3%81%86,54.7 KB,2024-12-24 14:56,3,"1、语音朗读中，选择其他朗读的文本可以中断之前的朗读 并开始新的朗读（感谢@Karl.String）
2、中断朗读，会自动清理语音缓存",2025-02-06
动作评价,https://getquicker.net/Sharedaction?code=8e584838-55a9-41d9-bd49-08dd44dfc823,为当前动作写上衷心的好评。,Quicker,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,2.9 KB,2025-02-05 16:10,0,,2025-02-06
Gemini增强版,https://getquicker.net/Sharedaction?code=6488881d-755f-45af-bd1c-08dd44dfc823,webview2版的Gemini 客户端,通用,ii6uu998,https://getquicker.net/User/703468/ii6uu998,30.2 KB,2025-02-04 16:45,1,.,2025-02-06
保持中文,https://getquicker.net/Sharedaction?code=0230578c-e979-44f6-c017-08d973fa3d7c,统一在中文状态下输入中英文。,通用,简单591,https://getquicker.net/User/36130/%E7%AE%80%E5%8D%95591,14.6 KB,2021-09-10 17:16,22,.,2025-02-06
预览文件夹图片,https://getquicker.net/Sharedaction?code=c327c6d2-a976-4412-f1b7-08dd1471b37f,预览文件夹下的图片，不包含子文件夹,通用,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,138.3 KB,2024-12-04 22:41,3,文件夹中没有图片时，增加提示,2025-02-06
ChatWindow,https://getquicker.net/Sharedaction?code=2ff0b580-b757-4716-5a83-08dbfdbb1fb8,一个简单易用的AI动作，让前沿的人工智能技术变成易于使用的生产力工具,通用,H-D-G,https://getquicker.net/User/679811/H-D-G,228.1 KB,2023-12-16 20:13,86,"~ 去除无用步骤
+ 新增调试模式，开发者在开发接口时可开启，开启后记录自定义的log（以及少量系统log），有助于bug定位
+ 新增检查动作更新功能（只读动作无法使用自带的检查），默认关闭

---
最近正在学习开源项目CherryStudio，了解到很多优秀UI交互模式，准备筹划一次大版本更新（重构部分UI和功能），敬请期待（有建议也欢迎提出）
最后祝使用ChatWindow的各位用户2025蛇年快乐🎇",2025-02-06
